id,review,rating,likes,date
280,"Such a great app, I hope more people find this amazing app ✨",5,0,2024-01-07
281,Perfect app for managing your emotions through the day.,5,0,2024-01-06
282,"Awesome app, similar to a wheel of emotions but better!",5,0,2024-01-05
283,This app is unique and the UI is amazing. This might help into analyzing my emotions well and I can't wait to use it for the rest of the year!,5,0,2023-12-31
284,I absolutely love the concept! More power to you guys for developing this app. I hope this app reaches more people out there!,5,0,2023-12-31
285,"I enjoy using this app so much, the UI/UX is simple straight forward, the analyze feature also easy to understand, love it!",5,0,2023-12-29
286,"This app was truly life-changing for me. Not only does it help me identify my emotions, but also suggests how to self-regulate them. Love the design and interface of the app, especially with the last update. One — if not the best app for mindfulness. Absolutely recommend it!",5,1,2023-12-23
287,"I like how the app is laid out and how it functions, especially because I'm Autistic and expressing feelings is hard, and I can never find the right words to describe how I feel. 🥲",5,0,2023-12-23
288,love everything!!!,5,0,2023-12-18
289,"Perfect, easy, and helpful. My therapist recommended this app to track feelings and help me recognize how I feel. No issues and no complaints.",5,0,2023-12-18
290,"I really love this app, it helped me recognise feelings and i like the amount of options you have. There's more in the search area than in the bubble area. But due to the new update i can't open it anymore :( Update: thank you! It's fixed",5,0,2023-12-02
291,Such an amazingly effective and helpful app! I am super grateful for it!!!,5,1,2023-12-01
292,Best app for reflecting on emotions. Thank you for making it free and ad-free!,5,0,2023-12-01
293,It's now a regular part of my day of being self aware of my emotions and managing them more effectively. Thank you so much for this invaluable tool.,5,0,2023-09-22
294,"clean and neat interface, alot of features that may help me tracking my moods, and lastly, it's free to use. five stars for being free and helpful application.",5,0,2023-09-20
295,"I love it. It helps me deal my emotions by identifying them, talking about them and learning about them. Plus the aesthetics is topnotch. Minimal yet appealing. I love every aspect of this app.",5,0,2024-06-12
296,"Very useful app to monitor your emotions. When you have to pick an emotion, you are basically forced to analyse your feeling more deeply, thus gaining more knowledge on your personal mechanisms. However, i personally feel it is lacking some features: -possibility to have a mix of a couple of feelings -ability to set the intensity of the emotion Thank you for this great app. I feel like im on a journey to discover more of myself!",5,4,2023-05-29
297,"Best Mood Tracking app & tool. Based on The Mood Meter developed by Yale University Social Emotional Learning Center. Uses emotions and feeling language, where ironically many do not. Includes videos and quick strategies to improve your mood. I use this app myself and also recommend it to my clients. I cannot recommend The Mood Meter & this app enough!",5,0,2023-07-13
298,It is an amazing app to track your moods. The best one I have found to date without any sort of advertising or misinformation. There are small helpful strategies provided along with tracking your moods. The analysis based on tags is highly informative to see the pattern that you might often miss on your own. Thank you for such applications. It's apps like these that truly inspire. Suggestion: Please add the feature to export our data and backup on cloud.,5,22,2023-07-12
299,"I was going to give it a 3 star because the notifications weren't working so I would never remember to use the app, making it useless. It seems this issue is now resolved so any complaint I had has been fixed. Great app. Extremely helpful for developing mindful awareness of my emotions and their patterns.",5,1,2023-07-07
300,My therapist recommended me this app and I really like it! It's helped me identify my emotions with the little description. I love how simple the app design looks. I've been using it for a few months now and I think it's been really helpful for me with emotional identification!,5,0,2023-07-01
301,it's good and the dev team is very caring for the users' needs. I sent them an issue with their app and they actually fixed it!,5,0,2023-06-29
302,Love love LOVE this app! Beautiful interface and very easy to use.,5,0,2023-06-28
303,Edit: The developers have fixed the issue! 5-stars! Really enjoy the app the the experience using it. But the reminder notification stopped showing up even though I have them on in the app.,5,0,2023-06-27
304,"the app itself is perfect, but can you add more sign-in options? for example, I have a Huawei device, so I cannot use google sign-in options",5,0,2023-06-19
305,Would like to see adding more than 2 emotions to app. Great app so far and could be even better in the future,5,0,2023-06-17
306,"Best mood app I've ever used, really easy to understand and I love that you can have friends and see how eachother are doing.",5,0,2023-06-17
307,A perfect app to track ur mood. Amazing UI UX,5,1,2023-06-01
308,"I've been waiting for it to come to Android, and even though there are still a few small bugs, its core feature still works. It challenges me to describe how I feel in a way that isn't just ""okay, I guess,"" and I love the fun visuals. Update: I really hope the bugs can be fixed soon, each update hasn't been fixing anything for me, and it's actually made some of the margins worse. For the time of day stats, I can't see the label for the bars at all.",5,6,2023-05-29
309,"Amazing app, you can scroll through feelings, track them, add notes and who you were with, what you were doing. It gives you insight in feelings you've felt the most. There are also short videos which are really insightful. Amazing app, thank you so much for making this available for free!",5,0,2023-05-29
310,Great app that is free and there are no ads. Found it really helpful!,5,0,2023-09-18
311,Thank you so much for your work,5,0,2023-05-28
312,"This app is actually great, and you can see your emotions over time.",5,2,2023-05-24
313,"This app is brilliant! Amazing work! It's elegant and rich! I would like to mention that it has been a bit buggy. The save button has disappeared so I couldn't save an entry and the statistics were wrong showing everything under the same segment (say 5-6 hours of sleep) even though my entries varied. Is there a way to sync between devices? Thank you for a well designed, well thought out and truly well delivered app.",5,3,2023-05-21
314,ชอบแอพนี้มากค่ะ เสียดายไม่มีภาษาไทย,5,0,2023-05-18
315,"I love this app, it's easy to use, have unique interaction, I can richen my emotion vocab, and learn new psychology things. One suggestion, I hope we can see our check-in notes history. So I can analyze what happened in the past.",5,0,2023-05-16
316,Great app for developing awareness of your feelings and identifing strategies for mitigating negative and manifesting positive ones. Highly recommend even as a journaling app!,5,0,2023-05-14
317,Excellent app. Very sleek. Love the videos. Can't believe it's free!,5,0,2023-05-13
318,Great app 🔥,5,0,2023-05-11
319,"The most unique and scientific mood tracking app I ever stumbled upon! The app utilize the idea of emotions wheel, giving life to each and every emotion with brief yet insightful description of each emotional state The only thing I would have wished for is a search function for the note function, I do wanna go back to my entries and see what I wrote back then Also, a bubble with most commonly used words would help identify pattern in notes Overall, 10/10, I am so grateful for the app",5,2,2023-05-03
320,Hey guys! I am so happy to see that the Android app is out. I'd asked you on Twitter too. I feel in love with it once I saw it on my friend's iPhone and used it a little. I am really really excited to actually use this now. Thank you for such a beautiful and helpful project! 🌈🌻✨,5,0,2023-05-01
321,"glad it exists and it's here, this is 10/10 app with delightful experience and utility, came across this last year on twitter then forgot the name, it was only available for ios. (happy, happy, happy) a personal bite - this is almost same thing I've been working to build right now to sharpen my product design skills and launch as side project (gut punch 😃,😭 bummer) decided to just work on product design skills and move on to a different project/problem. thank you makers. I'm grateful.",5,1,2023-04-21
322,"This is my new favorite mood-tracking app! I had seen it on a friend's iPhone and am so happy to see it on Android now. Using the has helped me to more specifically identify my emotions in the moment. The analysis is presented with easy-to-understand visuals, and each section provides important insights. The instructional videos are brief and offer helpful information and suggestions.",5,4,2023-04-20
323,I think this app is brilliant. It's beautifully made and explains things really well. I love it.,5,0,2023-07-14
324,The best I've ever seen. The UI and everything just great 🤍.,5,0,2023-07-18
325,"Incredibly helpful and highly recommended. I love understanding the different moods, three intuitive user experience, and especially the videos that help guide. (Somehow all for free even which feels like a life saver for many of us. So many thank yous to the creators!)",5,1,2023-07-19
326,Awesome app to track emotions.,5,0,2023-07-25
327,"Much more complete, there are some features include it like I can add a photo, voice note, and longer text. There is a description in every single emotion. Much better that M**d meter",5,0,2023-09-16
328,"My Psychiatrist recommended I use this app to record my feelings so I can have something to look back on and refer to when my monthly appointments come. HWF is helping me understand myself, my thoughts, and the overall mental health journey I've been on for over 11 years. May God bless the team behind the HWF app and their families abundantly. ❤️",5,0,2023-09-16
329,Amazing. I love this app. I am fully obsessed with it and I am learning so much and ive only been using it for a few days. This is just the thing i needed to help me work on my own emotional awareness / regulation to help me have the well I need to teach my toddler how to regulate their emotions. Can not reccomemd enough.,5,0,2023-09-16
330,"Thank you for not only providing this for free, but also for not making people sign up",5,0,2023-09-14
331,This is an amazing app with great improvements since Mood Meter,5,0,2023-09-14
332,I love this! The easiest way ever to practice awareness of your emotions and feelings! So much fun!,5,0,2023-09-12
333,This is exactly what I was looking for. It is helping me me to move away from a I feel bad or I feel good kind of space. Helps me pause to consider in more granularity how I'm feeling and provides simple quick guidance that you can sip or gulp.,5,0,2023-09-10
334,"Functionality and user experience are just amazing. Sometimes the app hangs, but simple restarting helps. Other than that it is flawless and very, very helpful. Big thanks to concept creators and developers.",5,0,2023-09-07
335,Amazing tool to help you manage emotions.,5,0,2023-09-06
336,Nice app for moodlogging and better understanding of personal emotions and feelings. Highly recommend!,5,0,2023-09-06
337,"Amazing app! Please add (anti)social and horny as High Energy Pleasant, those are the basics of the day....😇",5,0,2023-09-01
338,A really great upgrade from the last app,5,0,2023-08-31
339,"Super great app. I use it to track my moods with my depression, anxiety, adhd, and ptsd. I love the analytics, checking in is simple, and writing about how I feel in the notes section is super helpful. It's good to just get things off my chest without having to feel like I'm burdening someone else. I also like the friend feature so I can tell my bf and friends how I'm feeling so they can support me as needed without me feeling needy.",5,0,2023-08-17
340,"This is the best mood tracking app I've found, having gone thru all popular ones. I read Permission to Feel a year ago and found it enlightening, so to come across such a polished, thoughtful, and free (!!!) app worked on by the author is so exciting. I love the way data is presented here, and this is the first app that's motivated me to do meditation. Edit: I found the option to add multiple emotions per check-in (click the + button next to ""I am feeling"")! 🥰",5,1,2023-08-17
341,"The best app you will ever find for your mental health. It would easily sell for 20$ a month, the fact that it's free is basically a miracle",5,0,2023-08-16
342,Great app that's totally free!! It doesn't just track emotions but also Comes with lessons on why knowing what we accurately feel at any time is important and what not.,5,0,2023-08-14
343,"A friend told me about this and I love it! I can journal, be creative and track what I'm doing day to day AND share it with my therapist and close friends. Brilliant idea!!! The videos are also incredibly helpful and have helped calm me down when I'm upset about anything.",5,0,2023-08-12
344,"This is a really well designed and thoroughly made app that (so far) is very nice to use as a mood tracker. It has tons of options for moods and an easy to use UI so you can easily pinpoint what emotion you're feeling. It also defines emotions in the UI to make the emotion naming process even easier. It's got all of the good stuff that most trackers have, such as the ability to note where you are, what you're doing, and who you're with. Possibly the best mood tracker out there!",5,13,2023-08-12
345,"A framework to feel the emotions at my equilibrium, an effortless energy state of simplicity and flow. I can feel it in others. It flows, it guides, me, you, and us to our desires. I'm appreciative of your team's intent 😌. Update 12 Aug: I deeply appreciated this — thank you. It's time for me to uninstall 😊",5,0,2023-08-12
346,It's a great app it helps me get through the tough times to express all about what happens in my life and it helps to be calm and when I'm about to cry about something that happens to me if my tablets their I can express myself so I would really recommend this app cause it's real good and helps me whith my feelings to control them when I'm really emotional especially when it comes to friends who leave me or cusins or in Any situation I have inside I love this app and you should download thanks,5,17,2023-08-11
347,"Great tool for tracking emotional states and mindful practice. Only thing I wish is that it included the sensations and physical feelings. This would allow building correlation between our physical and emotional states, and allowing strategies to cope with physical reactions to emotional states. Maybe something to add?",5,0,2023-08-08
348,so glad it's available on the play store now !! Love this app,5,0,2023-08-03
349,"my favorite app for emotional tracking, I'm just so comfortable and it keeps my attention and genuinely makes me want to write :') no issues with it and I've just moved to an Android from from IOS and I still works just as well thx for this app ^__^",5,0,2023-07-30
350,"This is such an amazing app! It helps me build my emotional intelligence and helps me find the words I need to describe how I feel when I can't. I love the brief definitions! The exercises they give you to work on are super helpful as well! It is nice to have a way to combat the less than desirable emotions, and they are a great way to reflect and celebrate pleasant emotions. They really are extremely helpful! I highly recommend this app! 👍👍 ⭐️⭐️⭐️⭐️⭐️",5,0,2023-07-30
351,Tracking how you feel gives me great insight on why I feel about what I believe I'm experiencing.,5,0,2023-07-30
352,An absolute gem. Great app. Would recommend 10/10.,5,0,2024-01-30
353,Super bonne application que j'utilise avec ma copine depuis maintenant plusieurs semaines pour pouvoir se partager mutuellement nos émotions. Cela permet de faire un point sur un autre émotion à l'instant t de se demander comment est-ce qu'on se sent vraiment donc déjà super points positifs pour la pleine conscience de nos émotions Et puis nous du coup en couple ça nous permet aussi d'avoir un petit perspectives sur comment est-ce que se ressent l'autre : même dynamique ou non,5,0,2024-02-01
354,"This app is phenomenal. I work in this field (digital behavioral medicine). I have to say, ""Bravo, five stars!"" Great UI, has data privacy, is totally unintrusive yet effective, is engaging, and is impactful in its purpose. Going to recommend this to everyone I know. Great job!",5,0,2024-02-02
355,"Oh my good, this is app is so freaking good. I love that it's absolutely free and no ads at all. Please keep it this way. I love it. Thank you for creating this app. ,",5,0,2024-05-04
356,"I think it's great! With the check ins I'd like it if we had the option to select multiple emotions. We never feel just tired, or just frustrated. There's always multiple feelings at once, so it would be nice to be able to record that.",5,0,2024-05-14
357,Great app 👍,5,0,2024-05-13
358,"THIS IS SO GOOD. The UI is very clean and simple, the app gives interesting insights about when you feel certain emotions. i realised that when i am sleep deprived i feel worse, which is an obvious thing but since this app conclusively points it out, i now pay more attention to my sleep pattern. The lessons are very good as well. And all this for free? NO ADS? God bless you people.",5,46,2024-05-13
359,"The approach taken in this app is so helpful. It doesn't talk down, it doesn't talk up -- it's kind, straightforward, and matter-of-fact. The videos are just the right length and the strategies are all very strong, even though no one strategy will work for every person. I'm grateful this app exists.",5,0,2024-05-12
360,I'hv never seen an app like this one before. Just want to express my gratitude to the team. Very well done. I would recommend it to all a 100%,5,0,2024-05-12
361,I am Neuro diverse and have been in therapy for years. I have trouble regulating feelings. This app works wonders in identifying and regulating feelings,5,0,2024-05-11
362,This is one of the most well designed apps in this category and the only one that clicked with me.,5,0,2024-05-11
363,"Amazing tool for those healing from trauma. I've been so out of touch with my feelings, and this app has become invaluable in my mental health journey. Its tagging feature is helpful for pinpointing situations or topics that tend to trigger certain emotions. While I'm sure many appreciate the option to schedule their check-ins, I especially like the random reminder option—it keeps the process from feeling too much like an obligation or chore for me. The best part: no ads or IAPs.",5,37,2024-05-10
364,Cool app.,5,0,2024-05-07
365,This is an excellent app. I've been using it to bring awareness to my moods.,5,0,2024-05-07
366,Great app for identifying emotions and cope with them,5,0,2024-05-07
367,"I've been using this app since last 3 months. I started using this app because Ali Abdal mentioned this app on podcasts. I do my daily check-ins. Because of this I can name my emotions what I'm feeling and why I'm feeling. I consider myself emotionally dumb but this app makes me think how I am feeling and why which contributes to positive mood. Not only that Stats, those are really cool. if you didn't checked yours just try you'll be surprised for sure.",5,0,2024-05-04
368,I love this for helping me identify my emotions. The app has a range of emotions with definitions and helpful advice that I not behind a subscription,5,0,2024-05-04
369,"In my 7-day experiment with this app, I saw significant improvement to be able to know what I was feeling and how to manage it better. It has a friends feature where you can nudge them to ""check in"", which I love. The app has high quality 1-min lectures, and its interface is colorful and engaging.",5,0,2024-02-02
370,"I tried apps for emotional well being and they never clicked with me. I looked at good reviews and thought to give a try. The interface is interactive and intuitive. I love the abstract images and I love the video topics. The videos are insightful and very helpful, which I never seen before. I am really greatful for discovering this app. And it's all free? Truly a blessing. Thank you!",5,8,2024-05-03
371,I do wish there was a calendar but it's a cool app with interesting analytics. You definitely have to use it often for accuracy but it is very simple and there are many many descriptive words. You can also add descriptions and recordings.,5,0,2024-05-02
372,"EDIT: the changing of date/time bug has been fixed, bumping up to 5 stars, thank you! The app crashes every time I try to change the time of day of my entry - which is a lot. Often I input my 2nd entry for the day after midnight, so it defaults that entry to the next day, which is incorrect and throws off data. I used to be able to change this entry to 11:59pm of the day prior, but now every time I try it crashes. Please fix, thank you!",5,32,2024-05-01
373,"Awesome resource to track and identify emotions with good insights to correlate against days of the week, weather etc",5,0,2024-05-01
374,UI designer should get a raise ❤️,5,0,2024-05-01
375,"This is app is a beautifuldream, today i felt shocked because i watched a video about Alexithymia(emotional blindness) and i realized that many of my propblems comes down to it, this is the first day using the app but i see that it has a lot of work behind, thanks for the team and to everyone that donates to make this possible, wish you the best.",5,0,2024-04-30
376,By far the best emotion app ever. From the check ins to the assistance in regulating my moods. Tools to help in the moment and on a regular basis. The explanation of every step is phenomenal. 10/10,5,0,2024-04-29
377,can't believe how this app is free. so simple yet means a lot,5,0,2024-04-28
378,Love this app,5,0,2024-04-28
379,"It's been pretty great until recently. Lately I'm unable to change the true time of a check-in because the app crashes when I try, and there's no way to fix it. Edit: the crashes have been fixed, so I'm bumping it up 5 stars. Great app.",5,3,2024-04-27
380,"The only comment I have is that PLEASE, I REALLY need a Spanish version I love this app, but having to translate my emotions just adds friction and makes it harder for me to log as frequently as I could",5,0,2024-04-25
381,The only mood tracker that keeps me interested the stats are unique and it draws me in. The color scheme is also AMAZING. The system layout with descriptions of the emotions is great to.,5,0,2024-04-24
382,"Great way to counsel yourself thanks to Andrew, my therapist at Netcare.",5,0,2024-05-15
383,"free! This app is absolutely amazing Must download. So easy to keep track and start to analyze your feelings, name them, process them.",5,0,2024-05-16
384,"Thoughtfully designed app that delivers high value in the form of emotional literacy. It makes me feel...""inspired: affected powerfully by something in a way that motivates you to do something"" 😉",5,0,2024-05-16
385,"Excelent! Just what I was looking for, and it's for free It's definitely helpful if you want to track your emotions and learn about them. It'll be nice if you add a backup option soon!",5,1,2024-05-16
386,"Simple way to track your moods and possible reasons, found it helpful for self reflection, good selection of feelings, I actually wish I used it more, damn ADHD.",5,0,2024-06-10
387,Loads of usefull tips and good exercises to learn to notice how you feel.,5,0,2024-06-09
388,"5/5, but a couple of suggestions. The time limit of the voice recordings of 5 minutes, sometimes I have more to say but it gets cut off. Also, the ability to edit the voice memos or add more than one voice memo to a feeling card would be really useful, because sometimes i have something new to add but have no choice but to delete the first voice memo. Other than that, sometimes I have a feeling that isn't any of the ones already on the app and the ability to add your own feelings would fix that.",5,18,2024-06-07
389,Awesome!,5,0,2024-06-07
390,Great app and love that it's free! I've learned a ton and it's actually helping me in so many ways. The recent update was also a brilliant change and I really am excited every time I use the app because I feel like progress is being made. Thanks to all the ppl behind the scenes 🌻💓,5,0,2024-06-06
391,"Such an interesting app, it really gives you clarity in understanding your mental state at different times of the day and why. The insights this app brings are really helpful and colourful visualisations are cool. Well done developers",5,0,2024-06-05
392,this app is very comfortable to use :)). some home widgets in the future would be nice.,5,0,2024-06-04
393,"Amazing ui and ux, secure and free too really really thankyou",5,0,2024-06-03
394,"I love it, easy to use",5,0,2024-06-03
395,"I've never used anything like it!! It is easy to use. Allows me to find my feelings, understand them better, and provide many tools to use for better emotional management. I believe in self care and self wellness. I LOOOVVVVE this app. God wants us well.. This is perfect for all humanity to utilize. Mental health is real!! Thanks, team, for thinking of others. LB-BFree",5,0,2024-06-03
396,"I am thoroughly impressed with this app. Its well- designed interface & wealth of features & information make it an invaluable tool. Incredible learning resources: breathing techniques, lessons, detailed analysis, & more! And without registration, no ads, and completely free! 🌟 *I read in a previous review that only one emotion can be added. You can add additional emotions to your check-in: the second step (when adding a description). In the top right corner of the screen, there is a + :)",5,22,2024-06-02
397,"I LOVE THIS APP. I have legitimately learned how to increase my resistance and emotional intelligence from using it. I am constantly recommending it to people. My only complaint is that they could add some more feelings to select from. There's 144 in the main menu they show you and more you can search for, yet there's still times when I think of one that I can't find in the app. At least we should be able to add custom ones. There's enough options for 5 stars, though!",5,52,2024-06-01
398,really helpful easy to use like all the cool.features,5,0,2024-05-30
399,"This app is fantastic! I'm neurodivergent and diagnosed with BPD so identifying and regulating emotions has always been ridiculously hard for me. This app helps me identify my emotions so that I can cope with them better, and also gives strategies and education in dealing with feelings. I love the friend feature, I almost use it like social media, it's so nice to get a notification when my friends post. The only thing I would change is adding a message feature to talk about entries.",5,0,2024-05-30
400,Love this app,5,0,2024-05-29
401,I found this app really helpful to help me grow in my own emotional intelligence,5,1,2024-05-28
402,"Very user friendly, easy navigation. Variety of journal prompts and ideas. Setting up reminders at different times throughout the day created better results. Allows you to add personalized emotions to the list and had plenty of options to choose from. Looking back over past entries to keep track of trending events and emotions. Learn the pattern of your feelings and the effects from different situations. You can be very detailed adding people, places and activities or simply just log emotions.",5,1,2024-05-28
403,Simply Best 🫰🏻❤️,5,0,2024-05-28
404,"Amazing app, can't believe it's free!",5,0,2024-05-27
405,"This. Is. Amazing. Best diary/mood tracker app ever. Completely free, (which is a life saver) and you have a massive range of emotions you can choose from. Before I made the move to this app, my old mood tracker app only had 5 OPTIONS FOR EMOTIONS. It felt uncreative that it only gave you 5 you could choose from. I downloaded this app today, so maybe it will make my experience with apps like these better. 10/10.",5,15,2024-05-26
406,Exceptional 💫,5,0,2024-05-23
407,"Personally, i love this app. I hope it stays working good and free. 10/10 good app",5,0,2024-05-22
408,"Great app, but unfortunately I can't watch videos without being buffering every 10 seconds",5,0,2024-05-22
409,Great app. Brings me and my loved ones closer together. I really appreciate that it doesn't constantly ask for paid subscription like most other mental health apps do. It's all free and no ads too. Thank you!,5,0,2024-05-22
410,"I just got this app today and I already love it. It's completely free and there aren't any ads. There are so many different moods/emotions and you can add exercise, sleep, and the weather and you can write why you feel that way or what's happening right now that would make you feel that way. There are analytics too which is really helpful to see your growth and also tips and help for any feeling you're having. This is an amazing app and I highly recommend! Keep up the good work!",5,5,2024-05-19
411,"This app is UH-MAZING! I have a cocktail of mental and emotional stuff I'm finally working through. The layout here is engaging, fun, and aesthetically pleasing! I like the emotion wheel/ puzzle piece concept. As someone with high functioning autism, I really love the puzzle-esque aspect. And so much is done for you! Which, in my opinion, is something one wants in a mood tracking app. Used Dalyio for over half a decade and I still could not recommend it to the degree I already can with this!",5,27,2024-04-24
412,"Great app, would recommend to everyone. Easy to use and navigate. Great for understanding my emotions and identifying patterns.",5,0,2024-04-23
413,Thank you so much for this generous initiative while others r busy making money on such a humanitarian cause,5,0,2024-04-17
414,"Update: Fixed the error in my 1st review, so updating my stars to 5! Can't make any entries into the app anymore. Error message: ""HWF isn't optimized for the latest version of Android. Screen touches may be delayed or not recognized. Also can’t login across devices to make entries under a single account. Would have to start all over again. Very disappointed as I was loving this app and recommending it to friends/family. Willing to change rating & review if HWF can fix the keyboard glitch.",5,1,2024-03-14
415,"I'm an AuDHDer with Alexithymia and this app is useful to me. The reminders help me to check in and the check-in process is super easy, even when I'm feeling awful. Analytics are great to review, there is good self-help content and they actually have decent privacy policies in place, asking for demographic information instead of just collecting it. The emotions come with good descriptors so I understand what I'm choosing. Thank you!",5,2,2024-03-12
416,Really amazing app to help with emotional regulation!,5,0,2024-03-12
417,"Absolutely amazing, helps alot",5,0,2024-03-10
418,Smart and simple way to understand yourself to express recognize emotions. Let's to collect statistics. Video support particular type of emotion and expand with time. Thank you!,5,0,2024-03-10
419,Absolutely amazing app to track your emotions and learn all about them and therefore about yourself. Thank you 🙏,5,0,2024-03-10
420,"Such a cool app, and amazing that it's free! Everyone should try this!",5,0,2024-03-08
421,"as an alexithymic, i find this app really helpful in identifying what im feeling",5,0,2024-03-05
422,"I believe everyone should have this app. It helps you identify what you are feeling and allows you to alloborate on that. If you are a follower of stoicism this app is great for that self reflection piece, and best of all its free. Overall, this is a tool to help you identify and explain emotions, there's free video advice that comes along with it, but personally didn't engage with that piece to much but was happy to have the additional resources. Overall great, the teams doing a fantastic job.",5,12,2024-03-01
423,"I really love this app!! this app is free so you can use all the features and it doesn't have any ads, so you can enjoy the app! My suggestion is to add a widget so we can see our mood at any time, keep it up🔥",5,0,2024-03-01
424,"Absolutely perfect app. I use in conjunction with minimalist phone (Android) I check in regularly, I enjoy the UI, the colours and the trends that appear after about a month of use.",5,0,2024-02-29
425,Liked it soo much,5,0,2024-02-27
426,"By far the most useful app for understanding your own personal emotions and how to navigate them that I've ever seen. I personally love it and have grown so much in a short time by being able to dissect ""what"" I'm feeling, ""why"" I may be feeling a certain way, and ""how"" to navigate different emotions as well as, how they effect my life day to day. GREAT tool for self growth, healing, and understanding. 💜 HIGHLY RECOMMEND 💜",5,0,2024-02-26
427,This app is in-effing-credible. Such a brilliant idea excecuted with a person going through it in mind. I'd give it a 10 stars if I could,5,0,2024-02-26
428,"talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, completely not ever been done before",5,0,2024-02-23
429,"The app is amazing as it is. Though I have a feature request, if that's possible, please add a feature to add what day it is in your menstrual cycle while checking-in the feeling data. This would help to analyse how my mood changes throughout my hormonal cycle. Thank you!",5,0,2024-02-22
430,"I love this app. My entire family has installed it, as well as my co-parent and roommate. It's a great way for people who don't have a large emotional lexicon to expand, a way for kids to identify emotions, and a reminder for the rest of us to just check in with ourselves. One thing I would love to see- Can we please add the option to change the font color?  I always add a photo of what I'm doing in the moment I'm tracking my feelings, and often it means the text isn't visible.  Please add?",5,0,2024-02-21
431,"Really love the app interface, it's neat, and the multiple insights it provides is a cherry on the top. Simple and useful. It'd have been very cool if we had the choice to pick 2-3 emotions at once because emotional blends feel more accurate when capturing data. In spite of it, the application is very helpful and pretty.",5,23,2024-02-19
432,"beautiful, simple, abundance of emotions. great support team. all you need!",5,0,2024-02-17
433,"I love the idea of sharing emotions with my closest ones. Yes, it gave me better insights into my life as intended. Very much recommended! :)",5,0,2024-02-16
434,Amazing app,5,0,2024-02-15
435,"This is a great app, it really helps me track down my emotions and offers valuable content on emotional intelligence. I almost can't believe such a great app exist! For me there's just one thing missing - woman calendar. It higly affects my emotions, so it would be great to keep track on that also. Thank you nonetheless for this wonderful app and your amazing work on it!",5,4,2024-02-13
436,My favorite app!!,5,0,2024-02-12
437,"Wonderful app. Clean layout, guides to recognize emotions and not about the money but people.",5,0,2024-02-09
438,the best mental health app out there. I am amazed that it is completely free. I highly recommend How We Feel!!,5,0,2024-02-06
439,Has helped me tremendously.,5,0,2024-02-05
440,The best mental health app around! I don't usually like the apps for monitoring feelings and thoughts etc as I feel they are too limited and prescriptive but this guides you in a structured way without it feelings limiting. Great work!!,5,0,2024-03-13
441,"Awesome, much better than similar apps I've tried previously. The 2D organization of emotions is quite a revelation! One issue to be addressed - please consider moving the descriptions of the emotions to the top of the screen, so that they are not covered by the hand / finger of the user when dragging the finger through the grid.",5,2,2024-03-14
442,"Well designed, free, and absolutely no bs. Its what it says on the tin and is exactly what I wanted and a bit more. The self-analysis with organized data is especially helpful. Sometimes the emotions can be a little constraining, there's no 'other' function, but it allows me to try and figure out for myself the closest equivalent. 10/10, will donate to the project. May even try and see if I can join up on the project side as well, who knows.",5,15,2024-04-17
443,An awesome app I'm using to understand my feelings and regulate accordingly during this difficult time of burnout. Thank you!,5,0,2024-03-15
444,"Just perfect, the way it guide you to reflect, the analysis, the notifications, everything works smoothly and it looks good too. Everyone could use a little bit of help understanding and communicating how they feel",5,0,2024-04-15
445,Best app I have ever used. 10/10 Loving it,5,0,2024-04-14
446,My therapist recommended this app and I am absolutely in love with it! Checking in with your mood is so easy and I love that we get the definition of the word (feeling) to help identify the correct one! I would give 10 stars of I could,5,0,2024-04-11
447,"I can't believe the app is free. As a psychology student myself, I feel appreciated and grateful for the developer team to create such a necessary app for mental health. The graphics are beautiful, short videos with experts are on point and provide MANY strategies to deal with uncomfortable moods that I haven't known before. Thank you so much!!",5,3,2024-04-11
448,Very useful!,5,0,2024-04-07
449,I really love it. Everything about it.,5,0,2024-04-07
450,Super easy to use and not overwhelming thank you,5,0,2024-04-07
451,"Love the HWF app! It's a game-changer for personal growth and life coaching. The unique shapes and detailed descriptors help in understanding emotions, enhancing consciousness. As a life coach, I've seen its positive impact firsthand. User-friendly and truly transformative. Kudos to the HWF team!",5,1,2024-04-05
452,"This is an excellent app. I didn't realise how much of an impact labelling my emotions would have on my moods and the short strategy videos to help calm my emotions are great. It's rare to get quality help like this for free anywhere today, thanks to the developers and those that have donated.",5,0,2024-04-03
453,It's best ever app for self discovery and and self improvement. And it's free. It's user interface also esay to use. Best app ever.,5,0,2024-04-03
454,"I've recently found this app and have been using it in conjuction with my therapy. I really appreciate the lack of in app purchases, and they don't bombard me with ads. Just these details make it much more usable. I've learned so much about myself and my habits through the analysis. Tracking feelings regularly has helped with personal regulation as well. There has only been once or twice that a word is not featured that I would've preferred to use. My emotional lexicon is expanding!",5,7,2024-03-30
455,This app is the best!!! I've never scene such a splendid mood tracker app before. Even if there were feww good apps but still paid. But this one owns my heart. It's magically beautiful and it's free! Thank you so much for making this app n still keeping it free. 💗❤,5,0,2024-03-30
456,This app is awesome its already helping me and I haven't even put it into action yet,5,0,2024-03-29
457,"Underrated app! There's a wide range of emotions and I love how it comes with a small description. On an android phone, there may be a bug as I cannot see who reacted to my check-in, although others on an iPhone can see their own. It would also be nice if we could leave a small reply to someone else's check-in other than an emoji reaction.",5,1,2024-03-29
